name,website,term,count,time,term_snippets
homedepot,https://www.homedepot.com/c/customer_service,safety,3,2020-09-03T17:51:40," changes & safety 
 occupational safety and health administration (osha) provides information on identifying risk levels in workplace "
homedepot,https://www.homedepot.com/c/customer_service,mask,2,2020-09-03T17:51:40," coverings and gloves to our associates. effective wednesday july 22, customers are required to wear masks while in stores. small children or those who have a valid medical rationale will not be required 
 wear a mask. thermometers have been given to associates in stores and distribution centers so they can perform "
homedepot,https://www.homedepot.com/c/customer_service,face covering,1,2020-09-03T17:51:40," shields at checkout and service desks throughout our stores and continue to provide non-medical face coverings and gloves to our associates. effective wednesday july 22, customers are required to wear masks "
homedepot,https://www.homedepot.com/c/customer_service,covid,14,2020-09-03T17:51:40," paid time off for any associate who has contracted covid-19 until released by a 
 a number of temporary lending and debt relief programs for small businesses impacted by the covid-19 outbreak.   
 guidance on covid-19 for general 
 guidance on covid-19 for 
 cdc’s covid-19 interim guidance for businesses and employers offers specific information to help workplaces 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 blackwell llp's state-by-state covid-19 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 is offering a number of resources to help workers and employers prepare for and respond to the covid-19 "
homedepot,https://www.homedepot.com/c/customer_service,covid-19,14,2020-09-03T17:51:40," paid time off for any associate who has contracted covid-19 until released by a 
 a number of temporary lending and debt relief programs for small businesses impacted by the covid-19 outbreak.   
 guidance on covid-19 for general 
 guidance on covid-19 for 
 cdc’s covid-19 interim guidance for businesses and employers offers specific information to help workplaces 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 blackwell llp's state-by-state covid-19 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 is offering a number of resources to help workers and employers prepare for and respond to the covid-19 "
homedepot,https://www.homedepot.com/c/customer_service,higher risk,1,2020-09-03T17:51:40," associates who are 65 years of age or older, or determined to be at higher risk by the cdc, added 160 hours of paid time off for full-time hourly associates and 80 hours of paid "
homedepot,https://www.homedepot.com/c/customer_service,cdc,6,2020-09-03T17:51:40," associates who are 65 years of age or older, or determined to be at higher risk by the cdc, added 160 hours of paid time off for full-time hourly associates and 80 hours of paid time off for 
 centers for disease control and prevention (cdc) has set up a site with the latest information and guidance about the coronavirus.  
 cdc’s covid-19 interim guidance for businesses and employers offers specific information to help "
homedepot,https://www.homedepot.com/c/customer_service,centers for disease control,1,2020-09-03T17:51:40, centers for disease control and prevention (cdc) has set up a site with the latest information and guidance about the 
homedepot,https://www.homedepot.com/c/customer_service,no contact,1,2020-09-03T17:51:40," connects drivers with local businesses to earn money doing local ""no contact"" deliveries with no vehicle requirements or time commitments.  sign up to work full-time, part-time "
homedepot,https://www.homedepot.com/c/customer_service,curbside pickup,1,2020-09-03T17:51:40, curbside pickup – order online for convenient store pickup at most stores daily until 6 
homedepot,https://www.homedepot.com/c/customer_service,delivery service,4,2020-09-03T17:51:40," delays due to high demand and inventory availability. we are currently offering limited scheduled delivery services for online orders, however, same-day and next-day delivery services have been suspended until 
 delivery service driver sign "
homedepot,https://www.homedepot.com/c/customer_service,personal protective equipment,3,2020-09-03T17:51:40," protective equipment donations – we’ve donated millions of dollars in personal protective equipment (ppe) to hospitals, healthcare providers and first responders. due to these donations, ppe items 
 risk levels in workplace settings, determining safe work practices and implementing appropriate personal protective equipment in the "
homedepot,https://www.homedepot.com/c/customer_service,ppe,2,2020-09-03T17:51:40," equipment donations – we’ve donated millions of dollars in personal protective equipment (ppe) to hospitals, healthcare providers and first responders. due to these donations, ppe items may be "
homedepot,https://www.homedepot.com/c/customer_service,sanitize,1,2020-09-03T17:51:40," committed to keeping stores clean while our stores are open. we are also taking extra steps – we sanitize and disinfect shelves, checkout areas, service desks, storage lockers and restrooms on a regular "
homedepot,https://www.homedepot.com/c/customer_service,disinfect,1,2020-09-03T17:51:40," to keeping stores clean while our stores are open. we are also taking extra steps – we sanitize and disinfect shelves, checkout areas, service desks, storage lockers and restrooms on a regular basis. we have "
homedepot,https://www.homedepot.com/c/customer_service,supply chain,2,2020-09-03T17:51:40," & availability – while prioritizing shipments of essential supplies to healthcare providers, our supply chain team is focused on restocking inventory safely and 
 supply chain "
homedepot,https://www.homedepot.com/c/customer_service,virus,10,2020-09-03T17:51:40," coronavirus tax relief and economic impact 
 service (irs) offers a site to provide tax help to taxpayers and businesses affected by the coronavirus, including information on tax relief for businesses and personal eligibility for an economic impact 
 and prevention (cdc) has set up a site with the latest information and guidance about the coronavirus.  
 and employers offers specific information to help workplaces prepare and respond to the coronavirus.  
 chamber of commerce coronavirus small business 
 u.s. chamber of commerce’s coronavirus small business guide features a wide variety of resources for small businesses and is updated on a 
 piper llp's coronavirus resource 
 & spalding llp's coronavirus task 
 department of labor’s coronavirus "
homedepot,https://www.homedepot.com/c/customer_service,return policy,5,2020-09-03T17:51:40," return policy – in order to limit store traffic, we have adjusted our return policy and will now accept returns for up to 180 days after purchase – we ask that customers refrain from 
 questions you may have. you can also use our site to access more information about the home depot return policy. for immediate assistance, contact our customer service department at 1-800-home depot (466-3337) "
homedepot,https://www.homedepot.com/c/customer_service,require,4,2020-09-03T17:51:40," non-medical face coverings and gloves to our associates. effective wednesday july 22, customers are required to wear masks while in stores. small children or those who have a valid medical rationale will not 
 required to wear a mask. thermometers have been given to associates in stores and distribution centers so 
 up to 14 days paid time off for any associate required to be quarantined by a public health authority or the 
 drivers with local businesses to earn money doing local ""no contact"" deliveries with no vehicle requirements or time commitments.  sign up to work full-time, part-time or just once in a "
homedepot,https://www.homedepot.com/c/customer_service,requirements,1,2020-09-03T17:51:40," drivers with local businesses to earn money doing local ""no contact"" deliveries with no vehicle requirements or time commitments.  sign up to work full-time, part-time or just once in a "
homedepot,https://www.homedepot.com/c/customer_service,paid time off,7,2020-09-03T17:51:40," 80 hours of paid time off for all full-time hourly associates and 40 hours of paid time off for part-time hourly associates to be used at their discretion at any time in 2020 and paid out at 
 who are 65 years of age or older, or determined to be at higher risk by the cdc, added 160 hours of paid time off for full-time hourly associates and 80 hours of paid time off for part-time hourly associates to be 
 paid time off for any associate who has contracted covid-19 until released by a 
 up to 14 days paid time off for any associate required to be quarantined by a public health authority or the "
homedepot,https://www.homedepot.com/c/customer_service,quarantine,1,2020-09-03T17:51:40, up to 14 days paid time off for any associate required to be quarantined by a public health authority or the 
homedepot,https://www.homedepot.com/c/customer_service,high demand,1,2020-09-03T17:51:40," to your home – delivery of online orders remains available, although there may be delays due to high demand and inventory availability. we are currently offering limited scheduled delivery services for "
homedepot,https://www.homedepot.com/c/customer_service,public health,1,2020-09-03T17:51:40, up to 14 days paid time off for any associate required to be quarantined by a public health authority or the 
homedepot,https://www.homedepot.com/c/customer_service,delivery ,9,2020-09-03T17:51:40," services to your home – delivery of online orders remains available, although there may be delays due to high demand and inventory 
 we are currently offering limited scheduled delivery services for online orders, however, same-day and next-day delivery services have been suspended 
 delivery service driver sign "
homedepot,https://www.homedepot.com/c/customer_service,masks,1,2020-09-03T17:51:40," coverings and gloves to our associates. effective wednesday july 22, customers are required to wear masks while in stores. small children or those who have a valid medical rationale will not be required to "
homedepot,https://www.homedepot.com/c/customer_service,quarantine,1,2020-09-03T17:51:40, up to 14 days paid time off for any associate required to be quarantined by a public health authority or the 
homedepot,https://www.homedepot.com/c/customer_service,gloves,1,2020-09-03T17:51:40," and service desks throughout our stores and continue to provide non-medical face coverings and gloves to our associates. effective wednesday july 22, customers are required to wear masks while in "
homedepot,https://www.homedepot.com/c/customer_service,high,4,2020-09-03T17:51:40," allowed into stores at one time and we have eliminated major promotions in order to avoid driving high levels of traffic to 
 of items are eligible for free store pickup, and many can be ready within a few hours. due to the high volume of orders being processed, pickup times may be delayed in some cases. please wait to receive 
 to your home – delivery of online orders remains available, although there may be delays due to high demand and inventory availability. we are currently offering limited scheduled delivery services 
 associates who are 65 years of age or older, or determined to be at higher risk by the cdc, added 160 hours of paid time off for full-time hourly associates and 80 hours of "
